ServiceStationName,Address,Suburb,Postcode,Brand,FuelCode,PriceUpdatedDate,Price
Tea Tree Roadhouse,"158 MOUNT DARRAGH RD, SOUTH PAMBULA NSW 2549",SOUTH PAMBULA,2549,Shell,U91,2026-08-01 00:11:49,207.9
Tea Tree Roadhouse,"158 MOUNT DARRAGH RD, SOUTH PAMBULA NSW 2549",SOUTH PAMBULA,2549,Shell,P98,2026-08-01 00:11:49,234.9
Tea Tree Roadhouse,"158 MOUNT DARRAGH RD, SOUTH PAMBULA NSW 2549",SOUTH PAMBULA,2549,Shell,DL,2026-08-01 00:11:49,249.9
BP Loftus,"127 Loftus Ave, Loftus NSW 2232",Loftus,2232,BP,PDL,2026-08-01 00:17:01,242.7
Mobil Muswellbrook,"49-51 Maitland St, MUSWELLBROOK NSW 2333",MUSWELLBROOK,2333,Mobil,P98,2026-08-01 00:18:04,211.9
Mobil Muswellbrook,"49-51 Maitland St, MUSWELLBROOK NSW 2333",MUSWELLBROOK,2333,Mobil,PDL,2026-08-01 00:18:04,232.9
Mobil Muswellbrook,"49-51 Maitland St, MUSWELLBROOK NSW 2333",MUSWELLBROOK,2333,Mobil,U91,2026-08-01 00:18:04,189.9
Mobil Muswellbrook,"49-51 Maitland St, MUSWELLBROOK NSW 2333",MUSWELLBROOK,2333,Mobil,E10,2026-08-01 00:18:04,187.9
BP KELSO,"63 SYDNEY RD, KELSO NSW 2795",KELSO,2795,BP,DL,2026-08-01 00:19:56,239.7
BP KELSO,"63 SYDNEY RD, KELSO NSW 2795",KELSO,2795,BP,U91,2026-08-01 00:19:56,203.9
BP KELSO,"63 SYDNEY RD, KELSO NSW 2795",KELSO,2795,BP,E10,2026-08-01 00:19:56,201.9
BP KELSO,"63 SYDNEY RD, KELSO NSW 2795",KELSO,2795,BP,P98,2026-08-01 00:19:56,227.9
BP WELLINGTON,"35A MAXWELL ST, WELLINGTON NSW 2820",WELLINGTON,2820,BP,DL,2026-08-01 00:26:41,242.5
MEDCO PETROLEUM ROSELANDS,"218 KING GEORGES RD, ROSELANDS NSW 2196",ROSELANDS,2196,Independent,DL,2026-08-01 00:30:09,231.7
BP RANDWICK,"8-10 Perouse Road, RANDWICK NSW 2031",RANDWICK,2031,BP,P98,2026-08-01 00:39:10,218.7
BP RANDWICK,"8-10 Perouse Road, RANDWICK NSW 2031",RANDWICK,2031,BP,E10,2026-08-01 00:39:10,193.7
BP RANDWICK,"8-10 Perouse Road, RANDWICK NSW 2031",RANDWICK,2031,BP,U91,2026-08-01 00:39:10,195.7
ASTRON YAGOONA WEST,"100 ROOKWOOD RD, YAGOONA NSW 2199",YAGOONA,2199,ASTRON,E10,2026-08-01 00:47:22,187.9
ASTRON YAGOONA WEST,"100 ROOKWOOD RD, YAGOONA NSW 2199",YAGOONA,2199,ASTRON,DL,2026-08-01 00:47:22,232.9
ASTRON YAGOONA WEST,"100 ROOKWOOD RD, YAGOONA NSW 2199",YAGOONA,2199,ASTRON,P98,2026-08-01 00:47:22,214.9
ASTRON YAGOONA WEST,"100 ROOKWOOD RD, YAGOONA NSW 2199",YAGOONA,2199,ASTRON,U91,2026-08-01 00:47:22,189.9
Medco Waratah,"36 LORNA ST, WARATAH NSW 2298",WARATAH,2298,Independent,P98,2026-08-01 01:28:22,215.5
Medco Waratah,"36 LORNA ST, WARATAH NSW 2298",WARATAH,2298,Independent,E10,2026-08-01 01:28:22,193.5
Medco Waratah,"36 LORNA ST, WARATAH NSW 2298",WARATAH,2298,Independent,U91,2026-08-01 01:28:22,195.5
7-Eleven Muswellbrook,"31-33 MAITLAND ST, MUSWELLBROOK NSW 2333",MUSWELLBROOK,2333,7-Eleven,P95,2026-08-01 01:48:12,208.9
7-Eleven Muswellbrook,"31-33 MAITLAND ST, MUSWELLBROOK NSW 2333",MUSWELLBROOK,2333,7-Eleven,U91,2026-08-01 01:48:12,191.9
7-Eleven Muswellbrook,"31-33 MAITLAND ST, MUSWELLBROOK NSW 2333",MUSWELLBROOK,2333,7-Eleven,E10,2026-08-01 01:48:12,189.9
7-Eleven Muswellbrook,"31-33 MAITLAND ST, MUSWELLBROOK NSW 2333",MUSWELLBROOK,2333,7-Eleven,P98,2026-08-01 01:48:12,217.9
Mobil Moree,"3 BLUEBERRY RD, MOREE NSW 2400",MOREE,2400,Mobil,DL,2026-08-01 02:01:16,229.5
Mobil Moree,"3 BLUEBERRY RD, MOREE NSW 2400",MOREE,2400,Mobil,PDL,2026-08-01 02:01:16,231.5
Metro Toongabbie,"5 PICASSO CR, OLD TOONGABBIE NSW 2146",OLD TOONGABBIE,2146,Metro Fuel,E10,2026-08-01 02:07:39,187.9
Metro Toongabbie,"5 PICASSO CR, OLD TOONGABBIE NSW 2146",OLD TOONGABBIE,2146,Metro Fuel,U91,2026-08-01 02:07:39,189.9
Metro Belmore,"607 Canterbury Road, Belmore NSW 2192",Belmore,2192,Metro Fuel,PDL,2026-08-01 02:09:46,229.9
Metro Toongabbie,"5 PICASSO CR, OLD TOONGABBIE NSW 2146",OLD TOONGABBIE,2146,Metro Fuel,E10,2026-08-01 02:17:29,186.9
Metro Toongabbie,"5 PICASSO CR, OLD TOONGABBIE NSW 2146",OLD TOONGABBIE,2146,Metro Fuel,U91,2026-08-01 02:17:29,188.9
BP CLOVELLY,"33-37 Carrington Rd, RANDWICK NSW 2031",RANDWICK,2031,BP,P98,2026-08-01 03:31:46,224.7
BP CLOVELLY,"33-37 Carrington Rd, RANDWICK NSW 2031",RANDWICK,2031,BP,E10,2026-08-01 03:31:46,195.7
BP CLOVELLY,"33-37 Carrington Rd, RANDWICK NSW 2031",RANDWICK,2031,BP,U91,2026-08-01 03:31:46,197.7
7-Eleven Revesby,"275 Canterbury Road & Mavis Street, Revesby NSW 2212",Revesby,2212,7-Eleven,E10,2026-08-01 03:51:12,187.9
7-Eleven Revesby,"275 Canterbury Road & Mavis Street, Revesby NSW 2212",Revesby,2212,7-Eleven,P98,2026-08-01 03:51:12,215.9
7-Eleven Revesby,"275 Canterbury Road & Mavis Street, Revesby NSW 2212",Revesby,2212,7-Eleven,U91,2026-08-01 03:51:12,189.9
Ampol Narwee,"41 BROADARROW RD, NARWEE NSW 2209",NARWEE,2209,Ampol,E10,2026-08-01 04:14:09,189.9
Ampol Narwee,"41 BROADARROW RD, NARWEE NSW 2209",NARWEE,2209,Ampol,PDL,2026-08-01 04:14:09,235.9
Mobil Coolongolook,"21 BENGAL ST, COOLONGOLOOK NSW 2423",COOLONGOLOOK,2423,Mobil,P95,2026-08-01 04:43:03,201.5
Mobil Coolongolook,"21 BENGAL ST, COOLONGOLOOK NSW 2423",COOLONGOLOOK,2423,Mobil,U91,2026-08-01 04:43:03,188.5
Mobil Coolongolook,"21 BENGAL ST, COOLONGOLOOK NSW 2423",COOLONGOLOOK,2423,Mobil,PDL,2026-08-01 04:43:03,233.5
Mobil Coolongolook,"21 BENGAL ST, COOLONGOLOOK NSW 2423",COOLONGOLOOK,2423,Mobil,P98,2026-08-01 04:43:03,210.5
Mobil Coolongolook,"21 BENGAL ST, COOLONGOLOOK NSW 2423",COOLONGOLOOK,2423,Mobil,E10,2026-08-01 04:43:03,186.5
Pearl Energy Forster,"86-88 MacIntosh Street, FORSTER NSW 2428",FORSTER,2428,Pearl Energy,U91,2026-08-01 04:44:03,197.5
Pearl Energy Forster,"86-88 MacIntosh Street, FORSTER NSW 2428",FORSTER,2428,Pearl Energy,P98,2026-08-01 04:44:03,219.5
Pearl Energy Forster,"86-88 MacIntosh Street, FORSTER NSW 2428",FORSTER,2428,Pearl Energy,E10,2026-08-01 04:44:03,195.5
Pearl Energy Forster,"86-88 MacIntosh Street, FORSTER NSW 2428",FORSTER,2428,Pearl Energy,DL,2026-08-01 04:44:03,234.5
7-Eleven Fairfield,"320 Polding St, FAIRFIELD WEST NSW 2165",FAIRFIELD WEST,2165,7-Eleven,E10,2026-08-01 04:48:11,193.9
7-Eleven Fairfield,"320 Polding St, FAIRFIELD WEST NSW 2165",FAIRFIELD WEST,2165,7-Eleven,P98,2026-08-01 04:48:11,221.9
7-Eleven Fairfield,"320 Polding St, FAIRFIELD WEST NSW 2165",FAIRFIELD WEST,2165,7-Eleven,P95,2026-08-01 04:48:11,212.9
7-Eleven Fairfield,"320 Polding St, FAIRFIELD WEST NSW 2165",FAIRFIELD WEST,2165,7-Eleven,U91,2026-08-01 04:48:11,195.9
Metro Heatherbrae Pacific Hwy,"2179 PACIFIC HWY, HEATHERBRAE NSW 2324",HEATHERBRAE,2324,Metro Fuel,PDL,2026-08-01 04:59:36,233.9
Metro Heatherbrae Pacific Hwy,"2179 PACIFIC HWY, HEATHERBRAE NSW 2324",HEATHERBRAE,2324,Metro Fuel,E10,2026-08-01 04:59:36,187.9
Metro Heatherbrae Pacific Hwy,"2179 PACIFIC HWY, HEATHERBRAE NSW 2324",HEATHERBRAE,2324,Metro Fuel,U91,2026-08-01 04:59:36,189.9
Metro Heatherbrae Pacific Hwy,"2179 PACIFIC HWY, HEATHERBRAE NSW 2324",HEATHERBRAE,2324,Metro Fuel,P98,2026-08-01 04:59:36,215.9
Oasis Tuncurry,"186 The Lakes Way, TUNCURRY NSW 2428",TUNCURRY,2428,Independent,DL,2026-08-01 05:15:08,239.9
Budget Oatley,"12B Oatley Parade, Oatley NSW 2223",Oatley,2223,Budget,E10,2026-08-01 05:27:01,186.9
Budget Oatley,"12B Oatley Parade, Oatley NSW 2223",Oatley,2223,Budget,DL,2026-08-01 05:27:01,232.9
Budget Oatley,"12B Oatley Parade, Oatley NSW 2223",Oatley,2223,Budget,U91,2026-08-01 05:27:01,191.9
Budget Oatley,"12B Oatley Parade, Oatley NSW 2223",Oatley,2223,Budget,P95,2026-08-01 05:27:01,208.9
Shell Urbanista Croydon,"418-424 LIVERPOOL RD, CROYDON NSW 2132",CROYDON,2132,Shell,E10,2026-08-01 05:42:09,181.8
Shell Urbanista Croydon,"418-424 LIVERPOOL RD, CROYDON NSW 2132",CROYDON,2132,Shell,PDL,2026-08-01 05:42:09,229.8
Shell Urbanista Croydon,"418-424 LIVERPOOL RD, CROYDON NSW 2132",CROYDON,2132,Shell,U91,2026-08-01 05:42:09,183.8
Shell Urbanista Croydon,"418-424 LIVERPOOL RD, CROYDON NSW 2132",CROYDON,2132,Shell,P98,2026-08-01 05:42:09,209.8
Pearl Energy Tweed Heads,"61-65 WHARF ST, TWEED HEADS NSW 2485",TWEED HEADS,2485,Pearl Energy,PDL,2026-08-01 05:42:36,235.5
Shell Urbanista Chipping Norton,"7 NEWBRIDGE RD, CHIPPING NORTON NSW 2170",CHIPPING NORTON,2170,Shell,PDL,2026-08-01 05:43:17,232.7
Shell Urbanista Chipping Norton,"7 NEWBRIDGE RD, CHIPPING NORTON NSW 2170",CHIPPING NORTON,2170,Shell,DL,2026-08-01 05:43:17,230.7
BP Denham Court,"505 Campbelltown Road, Denham Court NSW 2565",Denham Court,2565,BP,PDL,2026-08-01 05:55:27,239.9
BP Denham Court,"505 Campbelltown Road, Denham Court NSW 2565",Denham Court,2565,BP,DL,2026-08-01 05:55:27,236.9
Speedway Earlwood,"200 Homer St, Earlwood NSW 2206",Earlwood,2206,Speedway,E10,2026-08-01 05:59:20,187.8
Speedway Earlwood,"200 Homer St, Earlwood NSW 2206",Earlwood,2206,Speedway,U91,2026-08-01 05:59:20,187.8
Metro Petroleum Gosford,"57 CENTRAL COAST HWY, WEST GOSFORD NSW 2250",WEST GOSFORD,2250,Metro Fuel,PDL,2026-08-01 06:00:43,235.9
Metro Petroleum Gosford,"57 CENTRAL COAST HWY, WEST GOSFORD NSW 2250",WEST GOSFORD,2250,Metro Fuel,E10,2026-08-01 06:00:43,187.9
Shell Reddy  Express Umina,"1-3 Sydney Ave (Cnr Ocean Beach Rd), Umina NSW 2257",Umina,2257,Reddy Express,E10,2026-08-01 06:00:55,197.9
Shell Reddy Express Bulli,"279-287 Princes Highway, Bulli NSW 2516",Bulli,2516,Reddy Express,P98,2026-08-01 06:00:55,214.9
Shell Reddy Express Goulburn,"1-3 Sowerby St, Goulburn NSW 2580",Goulburn,2580,Reddy Express,DL,2026-08-01 06:00:55,243.9
Shell Reddy Express Murwillumbah,"279-283 Tweed Valley Way, SOUTH MURWILLUMBAH NSW 2484",SOUTH MURWILLUMBAH,2484,Reddy Express,DL,2026-08-01 06:00:55,243.9
Shell Reddy  Express Kincumber,"Avoca Dr & Bungoona St, Kincumber NSW 2251",Kincumber,2251,Reddy Express,DL,2026-08-01 06:00:55,243.9
Shell Reddy Express West Dubbo,"Whylandra St & Victoria St, Dubbo NSW 2830",Dubbo,2830,Reddy Express,DL,2026-08-01 06:00:55,243.9
Shell Reddy Express Motto Farm,"2137 Pacific Highway, Heatherbrae NSW 2324",Heatherbrae,2324,Reddy Express,DL,2026-08-01 06:00:55,238.9
Shell Reddy Express Tamworth,"251-253 Goonoo Goonoo Rd, Tamworth NSW 2340",Tamworth,2340,Reddy Express,DL,2026-08-01 06:00:55,243.9
Shell Reddy  Express North Richmond,"75-78 Bells Line Of Road, NORTH RICHMOND NSW 2754",NORTH RICHMOND,2754,Reddy Express,U91,2026-08-01 06:00:55,197.9
Shell Reddy Express Broadmeadow,"2 Brunker Rd, Broadmeadow NSW 2292",Broadmeadow,2292,Reddy Express,E10,2026-08-01 06:00:55,197.9
Shell Reddy Express Berkshire Park,"746-752 Richmond Road, Berkshire Park NSW 2765",Berkshire Park,2765,Reddy Express,U91,2026-08-01 06:00:55,197.9
Shell Reddy  Express Kincumber,"Avoca Dr & Bungoona St, Kincumber NSW 2251",Kincumber,2251,Reddy Express,E10,2026-08-01 06:00:55,197.9
Shell Reddy Express Toronto,"133-137 Cary St, Toronto NSW 2283",Toronto,2283,Reddy Express,E10,2026-08-01 06:00:55,197.9
Shell Reddy Express Chatswood,"877-879 Pacific Hwy, Chatswood NSW 2067",Chatswood,2067,Reddy Express,U91,2026-08-01 06:00:55,197.9
Shell Reddy Express West Dubbo,"Whylandra St & Victoria St, Dubbo NSW 2830",Dubbo,2830,Reddy Express,E10,2026-08-01 06:00:55,197.9
Shell Reddy  Express Glendale,"593 Main Rd, Glendale NSW 2285",Glendale,2285,Reddy Express,E10,2026-08-01 06:00:55,197.9
Shell Reddy  Express Gundagai Tuckerbox,"Hume highway & Sheahan Bridge, GUNDAGAI NSW 2722",GUNDAGAI,2722,Reddy Express,DL,2026-08-01 06:00:55,243.9
Shell Reddy  Express Norwest Business Park,"4 Century Circuit, Baulkham Hills NSW 2153",Baulkham Hills,2153,Reddy Express,P98,2026-08-01 06:00:55,218.9
Shell Reddy Express Northmead Briens,"100 Briens Road, Northmead NSW 2152",Northmead,2152,Reddy Express,P98,2026-08-01 06:00:55,216.9
Shell Reddy Express Brighton-Le-Sands,"2-6 General Holmes Drive, Brighton-Le-Sands NSW 2216",Brighton-Le-Sands,2216,Reddy Express,P98,2026-08-01 06:00:55,216.9
Shell Reddy Express Smithfield,"678 The Horsley Drv (Cnr Cumberland Hwy), Smithfield NSW 2164",Smithfield,2164,Reddy Express,P98,2026-08-01 06:00:55,216.9
Shell Reddy Express Yagoona,"112 Rookwood (Cnr Brunker) Rds, Yagoona NSW 2199",Yagoona,2199,Reddy Express,P98,2026-08-01 06:00:55,216.9
Shell Reddy  Express Alexandria,"562-572 Botany Rd, Alexandria NSW 2015",Alexandria,2015,Reddy Express,P98,2026-08-01 06:00:55,216.9
Shell Reddy  Express Kingsgrove,"137-141 Kingsgrove Road, Kingsgrove NSW 2208",Kingsgrove,2208,Reddy Express,P98,2026-08-01 06:00:55,216.9
Shell Reddy Express Drummoyne,"38-46 Victoria Rd, Drummoyne NSW 2047",Drummoyne,2047,Reddy Express,P98,2026-08-01 06:00:55,218.9
Shell Reddy Express Bass Hill,"884-888 Hume Hwy (Cnr Strickland St), Bass Hill NSW 2197",Bass Hill,2197,Reddy Express,P98,2026-08-01 06:00:55,218.9
Shell Reddy Express Hornsby,"194-206 Pacific Hwy, Hornsby NSW 2077",Hornsby,2077,Reddy Express,P98,2026-08-01 06:00:55,218.9
Shell Reddy  Express Forestville,"665-671 Warringah Rd (Cnr Cook St), Forestville NSW 2087",Forestville,2087,Reddy Express,P98,2026-08-01 06:00:55,218.9
Shell Reddy Express Thornleigh,"188-190 Pennant Hills Rd, Thornleigh NSW 2120",Thornleigh,2120,Reddy Express,P98,2026-08-01 06:00:55,218.9
Shell Reddy Express Captain Cook Bridge,"102-108 Taren Point Road, Taren Point NSW 2229",Taren Point,2229,Reddy Express,P98,2026-08-01 06:00:55,218.9
Shell Reddy Express Green Valley,"Cowpasture Rd & Green Valley, Green Valley NSW 2168",Green Valley,2168,Reddy Express,P98,2026-08-01 06:00:55,218.9
Shell Reddy Express Pagewood,"297-299 Bunnerong Road, Pagewood NSW 2035",Pagewood,2035,Reddy Express,P98,2026-08-01 06:00:55,218.9
Shell Reddy Express Picton,"93-99 Argyle Street, Picton NSW 2571",Picton,2571,Reddy Express,P98,2026-08-01 06:00:55,220.9
Shell Reddy Express Albion Park,"252 Princes Highway, Albion Park NSW 2527",Albion Park,2527,Reddy Express,DL,2026-08-01 06:00:55,238.9
Shell Reddy Express Bulli,"279-287 Princes Highway, Bulli NSW 2516",Bulli,2516,Reddy Express,DL,2026-08-01 06:00:55,238.9
Shell Reddy Express Brighton-Le-Sands,"2-6 General Holmes Drive, Brighton-Le-Sands NSW 2216",Brighton-Le-Sands,2216,Reddy Express,PDL,2026-08-01 06:00:55,238.9
Shell Reddy Express Motto Farm,"2137 Pacific Highway, Heatherbrae NSW 2324",Heatherbrae,2324,Reddy Express,U91,2026-08-01 06:00:55,190.9
Shell Reddy  Express Hexham,"21 Maitland Road, Hexham NSW 2322",Hexham,2322,Reddy Express,U91,2026-08-01 06:00:55,190.9
Shell Reddy  Express Mayfield,"63-69 Maud St (Cnr Miller St), Mayfield NSW 2304",Mayfield,2304,Reddy Express,U91,2026-08-01 06:00:55,190.9
Shell Reddy Express Mount Annan,"241 Waterworth Drive, Mount Annan NSW 2567",Mount Annan,2567,Reddy Express,U91,2026-08-01 06:00:55,191.9
Shell Reddy Express Bathurst,"298 Stewart St (Cnr Rocket St), Bathurst NSW 2795",Bathurst,2795,Reddy Express,DL,2026-08-01 06:00:55,243.9
Shell Reddy Express Liverpool,"338-340 Hume Highway, Liverpool NSW 2170",Liverpool,2170,Reddy Express,U91,2026-08-01 06:00:55,191.9
Shell Reddy  Express Norwest Business Park,"4 Century Circuit, Baulkham Hills NSW 2153",Baulkham Hills,2153,Reddy Express,U91,2026-08-01 06:00:55,191.9
Shell Reddy Express Drummoyne,"38-46 Victoria Rd, Drummoyne NSW 2047",Drummoyne,2047,Reddy Express,U91,2026-08-01 06:00:55,191.9
Shell Reddy Express Bass Hill,"884-888 Hume Hwy (Cnr Strickland St), Bass Hill NSW 2197",Bass Hill,2197,Reddy Express,U91,2026-08-01 06:00:55,191.9
Shell Reddy Express Hornsby,"194-206 Pacific Hwy, Hornsby NSW 2077",Hornsby,2077,Reddy Express,U91,2026-08-01 06:00:55,191.9
Shell Reddy Express Bulli,"279-287 Princes Highway, Bulli NSW 2516",Bulli,2516,Reddy Express,U91,2026-08-01 06:00:55,191.9
Shell Reddy  Express Forestville,"665-671 Warringah Rd (Cnr Cook St), Forestville NSW 2087",Forestville,2087,Reddy Express,U91,2026-08-01 06:00:55,191.9
Shell Reddy Express Thornleigh,"188-190 Pennant Hills Rd, Thornleigh NSW 2120",Thornleigh,2120,Reddy Express,U91,2026-08-01 06:00:55,191.9
Shell Reddy Express Captain Cook Bridge,"102-108 Taren Point Road, Taren Point NSW 2229",Taren Point,2229,Reddy Express,U91,2026-08-01 06:00:55,191.9
Shell Reddy Express Green Valley,"Cowpasture Rd & Green Valley, Green Valley NSW 2168",Green Valley,2168,Reddy Express,U91,2026-08-01 06:00:55,191.9
Shell Reddy Express Pagewood,"297-299 Bunnerong Road, Pagewood NSW 2035",Pagewood,2035,Reddy Express,U91,2026-08-01 06:00:55,191.9
Shell Reddy  Express Umina,"1-3 Sydney Ave (Cnr Ocean Beach Rd), Umina NSW 2257",Umina,2257,Reddy Express,U91,2026-08-01 06:00:55,199.9
Shell Reddy  Express Gundagai Tuckerbox,"Hume highway & Sheahan Bridge, GUNDAGAI NSW 2722",GUNDAGAI,2722,Reddy Express,E10,2026-08-01 06:00:55,199.9
Shell Reddy Express Goulburn,"1-3 Sowerby St, Goulburn NSW 2580",Goulburn,2580,Reddy Express,U91,2026-08-01 06:00:55,199.9
Shell Reddy  Express Kincumber,"Avoca Dr & Bungoona St, Kincumber NSW 2251",Kincumber,2251,Reddy Express,U91,2026-08-01 06:00:55,199.9
Shell Reddy  Express Umina,"1-3 Sydney Ave (Cnr Ocean Beach Rd), Umina NSW 2257",Umina,2257,Reddy Express,DL,2026-08-01 06:00:55,243.9
Shell Reddy Express West Dubbo,"Whylandra St & Victoria St, Dubbo NSW 2830",Dubbo,2830,Reddy Express,U91,2026-08-01 06:00:55,199.9
Shell Reddy  Express Gundagai Tuckerbox,"Hume highway & Sheahan Bridge, GUNDAGAI NSW 2722",GUNDAGAI,2722,Reddy Express,P95,2026-08-01 06:00:55,219.4
Shell Reddy Express Wallsend East,"15 Thomas St (Cnr Brook St), Wallsend NSW 2287",Wallsend,2287,Reddy Express,E10,2026-08-01 06:00:55,197.9
Shell Reddy Express Albion Park,"252 Princes Highway, Albion Park NSW 2527",Albion Park,2527,Reddy Express,E10,2026-08-01 06:00:55,197.9
Shell Reddy Express Stanmore,"308-310 Parramatta Road, Stanmore NSW 2048",Stanmore,2048,Reddy Express,U91,2026-08-01 06:00:55,197.9
Shell Reddy Express West Ryde,"1032-1036 Victoria Rd, West Ryde NSW 2114",West Ryde,2114,Reddy Express,U91,2026-08-01 06:00:55,197.9
Shell Reddy Express Wahroonga,"1601 Pacific Hwy & Coonanbarra Rd, Wahroonga NSW 2076",Wahroonga,2076,Reddy Express,U91,2026-08-01 06:00:55,197.9
Shell Reddy Express Wallsend East,"15 Thomas St (Cnr Brook St), Wallsend NSW 2287",Wallsend,2287,Reddy Express,U91,2026-08-01 06:00:55,199.9
Shell Reddy  Express Forestville,"665-671 Warringah Rd (Cnr Cook St), Forestville NSW 2087",Forestville,2087,Reddy Express,P95,2026-08-01 06:00:55,209.4
Shell Reddy Express Thornleigh,"188-190 Pennant Hills Rd, Thornleigh NSW 2120",Thornleigh,2120,Reddy Express,P95,2026-08-01 06:00:55,209.4
Shell Reddy Express Captain Cook Bridge,"102-108 Taren Point Road, Taren Point NSW 2229",Taren Point,2229,Reddy Express,P95,2026-08-01 06:00:55,209.4
Shell Reddy Express Green Valley,"Cowpasture Rd & Green Valley, Green Valley NSW 2168",Green Valley,2168,Reddy Express,P95,2026-08-01 06:00:55,209.4
Shell Reddy Express Pagewood,"297-299 Bunnerong Road, Pagewood NSW 2035",Pagewood,2035,Reddy Express,P95,2026-08-01 06:00:55,209.4
Shell Reddy Express Smithfield,"678 The Horsley Drv (Cnr Cumberland Hwy), Smithfield NSW 2164",Smithfield,2164,Reddy Express,P95,2026-08-01 06:00:55,207.4
Shell Reddy Express Yagoona,"112 Rookwood (Cnr Brunker) Rds, Yagoona NSW 2199",Yagoona,2199,Reddy Express,P95,2026-08-01 06:00:55,207.4
Shell Reddy  Express Alexandria,"562-572 Botany Rd, Alexandria NSW 2015",Alexandria,2015,Reddy Express,P95,2026-08-01 06:00:55,207.4
Shell Reddy  Express Kingsgrove,"137-141 Kingsgrove Road, Kingsgrove NSW 2208",Kingsgrove,2208,Reddy Express,P95,2026-08-01 06:00:55,207.4
Shell Reddy Express Smithfield,"678 The Horsley Drv (Cnr Cumberland Hwy), Smithfield NSW 2164",Smithfield,2164,Reddy Express,DL,2026-08-01 06:00:55,234.9
Shell Reddy Express Yagoona,"112 Rookwood (Cnr Brunker) Rds, Yagoona NSW 2199",Yagoona,2199,Reddy Express,DL,2026-08-01 06:00:55,234.9
Shell Reddy  Express Kingsgrove,"137-141 Kingsgrove Road, Kingsgrove NSW 2208",Kingsgrove,2208,Reddy Express,PDL,2026-08-01 06:00:55,234.9
Shell Reddy Express Liverpool,"338-340 Hume Highway, Liverpool NSW 2170",Liverpool,2170,Reddy Express,DL,2026-08-01 06:00:55,234.9
Shell Reddy Express Mount Annan,"241 Waterworth Drive, Mount Annan NSW 2567",Mount Annan,2567,Reddy Express,DL,2026-08-01 06:00:55,234.9
Shell Reddy  Express Hexham,"21 Maitland Road, Hexham NSW 2322",Hexham,2322,Reddy Express,PDL,2026-08-01 06:00:55,241.9
Shell Reddy Express Bulli,"279-287 Princes Highway, Bulli NSW 2516",Bulli,2516,Reddy Express,PDL,2026-08-01 06:00:55,241.9
Shell Reddy  Express Mayfield,"63-69 Maud St (Cnr Miller St), Mayfield NSW 2304",Mayfield,2304,Reddy Express,P95,2026-08-01 06:00:55,208.4
Shell Reddy  Express Gundagai Tuckerbox,"Hume highway & Sheahan Bridge, GUNDAGAI NSW 2722",GUNDAGAI,2722,Reddy Express,U91,2026-08-01 06:00:55,201.9
Shell Reddy Express Picton,"93-99 Argyle Street, Picton NSW 2571",Picton,2571,Reddy Express,E10,2026-08-01 06:00:55,193.9
Shell Reddy Express Wallsend East,"15 Thomas St (Cnr Brook St), Wallsend NSW 2287",Wallsend,2287,Reddy Express,P98,2026-08-01 06:00:55,226.9
Shell Reddy Express West Dubbo,"Whylandra St & Victoria St, Dubbo NSW 2830",Dubbo,2830,Reddy Express,P98,2026-08-01 06:00:55,226.9
Shell Reddy  Express Kincumber,"Avoca Dr & Bungoona St, Kincumber NSW 2251",Kincumber,2251,Reddy Express,P98,2026-08-01 06:00:55,226.9
Shell Reddy Express Goulburn,"1-3 Sowerby St, Goulburn NSW 2580",Goulburn,2580,Reddy Express,P98,2026-08-01 06:00:55,226.9
Shell Reddy  Express Umina,"1-3 Sydney Ave (Cnr Ocean Beach Rd), Umina NSW 2257",Umina,2257,Reddy Express,P98,2026-08-01 06:00:55,226.9
Shell Reddy Express Tweed Heads,"34 Wharf St (Cnr Frances St), Tweed Heads NSW 2485",Tweed Heads,2485,Reddy Express,E10,2026-08-01 06:00:55,192.9
Shell Reddy Express Cremorne,"227 Military Rd, Cremorne NSW 2090",Cremorne,2090,Reddy Express,E10,2026-08-01 06:00:55,195.9
Shell Reddy  Express North Richmond,"75-78 Bells Line Of Road, NORTH RICHMOND NSW 2754",NORTH RICHMOND,2754,Reddy Express,E10,2026-08-01 06:00:55,195.9
Shell Reddy Express Berkshire Park,"746-752 Richmond Road, Berkshire Park NSW 2765",Berkshire Park,2765,Reddy Express,E10,2026-08-01 06:00:55,195.9
Shell Reddy Express Parklea,"484 Sunnyholt Road, Parklea NSW 2768",Parklea,2768,Reddy Express,E10,2026-08-01 06:00:55,195.9
Shell Reddy Express Chatswood,"877-879 Pacific Hwy, Chatswood NSW 2067",Chatswood,2067,Reddy Express,E10,2026-08-01 06:00:55,195.9
Shell Reddy Express Wahroonga,"1601 Pacific Hwy & Coonanbarra Rd, Wahroonga NSW 2076",Wahroonga,2076,Reddy Express,E10,2026-08-01 06:00:55,195.9
Shell Reddy Express West Ryde,"1032-1036 Victoria Rd, West Ryde NSW 2114",West Ryde,2114,Reddy Express,E10,2026-08-01 06:00:55,195.9
Shell Reddy Express Stanmore,"308-310 Parramatta Road, Stanmore NSW 2048",Stanmore,2048,Reddy Express,E10,2026-08-01 06:00:55,195.9
Shell Reddy Express Wallsend East,"15 Thomas St (Cnr Brook St), Wallsend NSW 2287",Wallsend,2287,Reddy Express,DL,2026-08-01 06:00:55,240.9
Shell Reddy  Express Glendale,"593 Main Rd, Glendale NSW 2285",Glendale,2285,Reddy Express,DL,2026-08-01 06:00:55,240.9
